"location", "wms_url", "lat", "lng", "year", "county", "comp_loc", "n_frk_res", "n_oth_res", "n_unk_res", "n_tot_res", "crowd_sel", "p_crd_a", "p_s_crd_a"
"39.8716899-79.95697664---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","39.871689904","-79.956976636","2010","Greene","public","","10","","10","other","100",""
"41.73615952-75.9433786---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.73615952","-75.9433786","2010","Susquehanna","first_internal","","3","","3","other","100",""
"41.86542821-76.0205494---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.8654282071","-76.0205494031","2010","Susquehanna","sweeper_internal","","1","","1","other","100",""
"41.01029916-77.95909025---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.0102991647","-77.9590902455","2010","Centre","public","","11","","11","other","100",""
"41.75434809-75.8995627---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.75434809","-75.8995627","2010","Susquehanna","first_internal","","3","","3","other","100",""
"41.95056825-76.86525054---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.95056825","-76.86525054","2010","Bradford","first_internal","","3","","3","other","100",""
"41.73691902-75.89812539---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.736919025","-75.8981253947","2005","Susquehanna","final_internal","","3","","3","other","100",""
"40.08020536-80.22235807---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.0802053635","-80.2223580678","2010","Washington","public","","9","1","10","other","90",""
"41.68401475-76.29850702---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.68401475","-76.29850702","2005","Bradford","sweeper_internal","","1","","1","other","100",""
"41.76036236-76.49344923---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.7603623591","-76.493449231","2008","Bradford","final_internal","","3","","3","other","100",""
"41.73990635-76.10072166---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.73990635","-76.10072166","2010","Susquehanna","first_internal","","3","","3","other","100",""
"40.75715176-79.73290901---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.7571517614","-79.7329090064","2010","Butler","sweeper_internal","","1","","1","other","100",""
"41.98938299-77.02675325---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.9893829871","-77.0267532461","2010","Tioga","public","","10","","10","other","100",""
"40.27105043-80.36435829---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.2710504261","-80.3643582864","2010","Washington","sweeper_internal","","1","","1","other","100",""
"41.76666218-76.84238746---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.76666218","-76.84238746","2010","Bradford","first_internal","","3","","3","other","100",""
"41.52909352-76.35156759---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.5290935157","-76.3515675869","2005","Sullivan","final_internal","","3","","3","other","100",""
"41.68235746-76.0932517---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.68235746","-76.0932517","2010","Susquehanna","first_internal","","3","","3","other","100",""
"41.47401229-77.25210716---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.4740122937","-77.2521071625","2008","Lycoming","final_internal","","3","","3","other","100",""
"41.42150162-78.23786006---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.4215016212","-78.2378600606","2008","Cameron","first_internal","","3","","3","other","100",""
"40.62901107-79.36341175---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.6290110732","-79.3634117533","2010","Armstrong","public","","10","","10","other","100",""
"41.77335831-76.80426256---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.77335831","-76.80426256","2010","Bradford","first_internal","3","","","3","fracking","100",""
"41.69733214-75.96402655---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.6973321417","-75.9640265527","2005","Susquehanna","final_internal","","3","","3","other","100",""
"41.69740389-75.88403464---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.69740389","-75.88403464","2010","Susquehanna","first_internal","","3","","3","other","100",""
"40.13210659-78.75408485---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.1321065916","-78.7540848497","2010","Somerset","sweeper_internal","","1","","1","other","100",""
"39.88438532-80.04855096---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","39.8843853165","-80.0485509565","2010","Greene","sweeper_internal","1","","","1","fracking","100",""
"40.40622895-80.47061881---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.4062289482","-80.4706188069","2010","Washington","public","","10","","10","other","100",""
"41.96816337-77.0026384---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.9681633686","-77.0026383967","2010","Tioga","public","","12","","12","other","100",""
"39.93776801-80.02914048---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","39.9377680132","-80.0291404798","2005","Greene","final_internal","","3","","3","other","100",""
"41.76154554-76.10607868---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.76154554","-76.10607868","2010","Susquehanna","first_internal","","3","","3","other","100",""
"41.72963297-75.8783486---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.7296329734","-75.8783486003","2005","Susquehanna","final_internal","","3","","3","other","100",""
"41.71568106-76.85195789---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.7156810605","-76.8519578868","2005","Bradford","final_internal","","3","","3","other","100",""
"39.8591499-79.54125922---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","39.8591499003","-79.541259216","2005","Fayette","final_internal","","3","","3","other","100",""
"40.20074709-79.72975389---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","40.2007470945","-79.7297538893","2008","Westmoreland","first_internal","3","","","3","fracking","100",""
"39.83830828-79.86446416---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","39.8383082827","-79.8644641554","2005","Fayette","final_internal","","3","","3","other","100",""
"41.49615425-78.59830773---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.4961542506","-78.5983077299","2008","Elk","final_internal","","3","","3","other","100",""
"41.89217916-75.66439732---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.8921791557","-75.6643973238","2008","Susquehanna","final_internal","","3","","3","other","100",""
"39.82926262-80.04178237---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","39.8292626247","-80.0417823737","2010","Greene","public","","10","","10","other","100",""
"40.19792576-79.72252752---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","40.1979257618","-79.7225275159","2008","Westmoreland","first_internal","","3","","3","other","100",""
"41.73234565-75.86158665---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.7323456544","-75.8615866462","2008","Susquehanna","final_internal","","3","","3","other","100",""
"41.96809461-77.00258907---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.968094606","-77.0025890701","2005","Tioga","final_internal","","3","","3","other","100",""
"40.24506718-80.28072645---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","40.2450671766","-80.2807264483","2005","Washington","final_internal","","3","","3","other","100",""
"40.77965105-79.54272851---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.7796510546","-79.5427285145","2010","Armstrong","sweeper_internal","1","","","1","fracking","100",""
"41.66891678-76.08993757---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.6689167834","-76.0899375659","2005","Susquehanna","final_internal","","3","","3","other","100",""
"41.07553598-78.01181811---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.075535975","-78.0118181135","2010","Centre","public","","10","","10","other","100",""
"41.69396693-76.99393679---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.6939669331","-76.9939367907","2010","Tioga","sweeper_internal","","1","","1","other","100",""
"39.91733516-79.96757333---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","39.9173351583","-79.9675733318","2010","Greene","sweeper_internal","","1","","1","other","100",""
"41.28984088-78.91045326---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.2898408833","-78.9104532578","2008","Jefferson","first_internal","","3","","3","other","100",""
"41.54588157-77.08741502---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.5458815685","-77.0874150186","2008","Lycoming","final_internal","","3","","3","other","100",""
"41.65460376-76.03557957---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.65460376","-76.03557957","2010","Susquehanna","first_internal","","3","","3","other","100",""
"41.68950442-77.66275968---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.6895044249","-77.6627596802","2010","Potter","public","9","","1","10","fracking","90",""
"39.90467693-79.99518527---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","39.9046769311","-79.9951852718","2008","Greene","first_internal","","3","","3","other","100",""
"39.92272222-79.98050099---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","39.9227222239","-79.9805009862","2010","Greene","public","","10","","10","other","100",""
"40.24451388-80.27588338---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","40.2445138849","-80.2758833828","2008","Washington","first_internal","","3","","3","other","100",""
"41.27138989-76.57241802---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.2713898894","-76.5724180239","2010","Lycoming","public","","10","","10","other","100",""
"40.28364336-80.22781222---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","40.2836433648","-80.2278122214","2008","Washington","first_internal","2","","1","3","fracking","66",""
"41.72460967-75.88133764---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.7246096666","-75.8813376381","2008","Susquehanna","final_internal","","4","","4","other","100",""
"40.91838122-79.96318699---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","40.9183812224","-79.9631869907","2008","Butler","first_internal","","3","","3","other","100",""
"39.8409441-80.08672661---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","39.8409440975","-80.0867266107","2010","Greene","sweeper_internal","1","","","1","fracking","100",""
"41.7186305-76.05631914---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.7186305","-76.05631914","2010","Susquehanna","first_internal","","3","","3","other","100",""
